,Hotels,Ratings,Price,Link,Stars,Descriptions
590,Akad Sweet Home,"7,0",€ 1.842,https://www.booking.com/hotel/es/akad-sweet-home.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=590&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=1005937101_373333782_2_0_0&highlighted_blocks=1005937101_373333782_2_0_0&matching_block_id=1005937101_373333782_2_0_0&sr_pri_blocks=1005937101_373333782_2_0_0__184200&from=searchresults#hotelTmpl,3,"Akad Sweet Home ofrece alojamiento con una ubicación excelente en el centro de Barcelona y dispone de terraza. Este apartamento ofrece wifi gratis y un balcón.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 3 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de la Boquería, Paseo de Gracia y Plaza Cataluña. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
591,El Palauet Royal Suites,"9,1",€ 3.323,https://www.booking.com/hotel/es/el-palauet-living-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=591&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=35290303_366416003_4_2_0&highlighted_blocks=35290303_366416003_4_2_0&matching_block_id=35290303_366416003_4_2_0&sr_pri_blocks=35290303_366416003_4_2_0__332320&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,0,"El Palauet Royal Suites se encuentra en un edificio modernista y cuenta con un spa en la azotea con vistas espectaculares a la ciudad. Ofrece suites elegantes y modernas con conexión WiFi gratuita.

Las amplias suites de El Palauet Royal Suites disponen de 2 dormitorios con baño privado, sala de estar amplia y cocina totalmente equipada con fogones, microondas, nevera pequeña y lavavajillas. Algunas habitaciones cuentan con balcón. Todas las suites cuentan con 2 botellas de agua y un plato de manzanas, que se repone todos los días, así como una botella de 380 ml de vino español y la guía Wallpaper a Barcelona.

Este hotel de lujo sirve el desayuno en las habitaciones. Además, en el elegante Passeig de Gràcia, en el cruce con la avenida Diagonal, hay bares y restaurantes.

El Palauet Royal Suites ofrece servicio de asistente personal, así como alquiler de coches y servicio de traslado, disponible por un suplemento."
592,Enjoybcn Tapies Apartment,"7,9",€ 2.029,https://www.booking.com/hotel/es/tapies.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=592&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=171274201_333207881_7_2_0&highlighted_blocks=171274201_333207881_7_2_0&matching_block_id=171274201_333207881_7_2_0&sr_pri_blocks=171274201_333207881_7_2_0__202900&from=searchresults#hotelTmpl,3,"Este apartamento situado en Barcelona, a 300 metros de la Casa Batlló,​ cuenta con aire acondicionado. El establecimiento está a 600 metros de plaza Catalunya y ofrece WiFi gratuita en todas las instalaciones.

El alojamiento dispone de cocina con horno y lavavajillas. El apartamento incluye toallas y ropa de cama.

La Pedrera se encuentra a 700 metros del Enjoybcn Tapies, mientras que el Portal del Ángel está a 900 metros. El aeropuerto de El Prat es el más cercano, a 12 km del Enjoybcn Tapies. Hay aparcamiento privado en las inmediaciones."
593,My Space Barcelona Penthouse Terrace,"5,5",€ 1.334,https://www.booking.com/hotel/es/attic-with-terrace-balaguer.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=593&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=160492301_357747299_2_0_0&highlighted_blocks=160492301_357747299_2_0_0&matching_block_id=160492301_357747299_2_0_0&sr_pri_blocks=160492301_357747299_2_0_0__133400&from=searchresults#hotelTmpl,2,"El My Space Barcelona Attic ocupa un apartamento dúplex y ofrece terraza privada, 3 dormitorios dobles y 2 baños completos. Proporciona aparcamiento privado y WiFi gratuita en todas las instalaciones.

El apartamento dispone de suelo de parquet, cocina totalmente equipada con lavavajillas, horno y microondas, lavadora, secadora de ropa, toallas y ropa de cama.

Hay tiendas y restaurantes en las calles de los alrededores.

El apartamento está a 10 minutos a pie de las estaciones de tren de Muntaner y La Bonanova, que enlazan con el centro de Barcelona en 30 minutos."
594,Two bedroom Two bathroom apartment Close to Beach,"8,8",€ 1.906,https://www.booking.com/hotel/es/two-bedroom-two-bathroom-apartment-close-to-beach.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=594&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=999907501_372985971_4_0_0&highlighted_blocks=999907501_372985971_4_0_0&matching_block_id=999907501_372985971_4_0_0&sr_pri_blocks=999907501_372985971_4_0_0__190580&from=searchresults#hotelTmpl,4,"Two bedroom Two bathroom apartment Close to Beach se encuentra en el barrio de Sant Martí, en Barcelona, cerca de Playa de la Mar Bella. Tiene wifi gratis y lavadora. Este apartamento está a 1,9 km de Platja del Bogatell y a 1,9 km de Platja de la Nova Mar Bella.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina.

Sagrada Familia está a 2,3 km del alojamiento, y Museo Picasso está a 3,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
595,Casa ARENYS,,€ 962,https://www.booking.com/hotel/es/casa-arenys.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=595&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=1138562701_386571492_7_0_0&highlighted_blocks=1138562701_386571492_7_0_0&matching_block_id=1138562701_386571492_7_0_0&sr_pri_blocks=1138562701_386571492_7_0_0__96200&from=searchresults#hotelTmpl,0,"Casa ARENYS está en Barcelona y ofrece alojamiento con balcón y wifi gratis. Esta casa o chalet está a 14 min a pie de Primera Platja y a 2,2 km de Playa del Cavalló.

Esta casa o chalet con aire acondicionado tiene acceso a una terraza y cuenta con 1 dormitorio y cocina totalmente equipada. Hay TV de pantalla plana.

Platja de La Musclera está a 2,4 km del alojamiento, y Water World está a 34 km. El aeropuerto más cercano (Aeropuerto de Girona - Costa Brava) está a 52 km."
596,Esparteria 2,"8,7",€ 3.402,https://www.booking.com/hotel/es/esparteria-2.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=596&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=798650501_347399045_8_0_0&highlighted_blocks=798650501_347399045_8_0_0&matching_block_id=798650501_347399045_8_0_0&sr_pri_blocks=798650501_347399045_8_0_0__340200&from=searchresults#hotelTmpl,3,"Esparteria 2 se encuentra en una zona céntrica de Barcelona, a poca distancia de Platja del Somorrostro y Platja de la Barceloneta. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este alojamiento con vistas a la ciudad ofrece balcón.

Este apartamento tiene 3 dormitorios, cocina con nevera y horno, TV de pantalla plana, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Santa María del Mar y Museo Picasso. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
597,BELLAFILA GOTHIC,"8,1",€ 2.709,https://www.booking.com/hotel/es/bellafila-gothic-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=597&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=797018601_347399055_6_0_0&highlighted_blocks=797018601_347399055_6_0_0&matching_block_id=797018601_347399055_6_0_0&sr_pri_blocks=797018601_347399055_6_0_0__270900&from=searchresults#hotelTmpl,4,"BELLAFILA GOTHIC se encuentra en una zona céntrica de Barcelona, a poca distancia de Platja de Sant Miquel y Platja del Somorrostro. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento tiene acceso a un balcón.

Este apartamento tiene 2 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de la Barceloneta, Catedral de Barcelona y Plaza Real. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
598,Can Caldeta - Naturaleza y privacidad en el Montseny,"7,3",€ 837,https://www.booking.com/hotel/es/naturaleza-y-privacidad-en-el-montseny.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=598&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=1036954401_381798771_6_0_0&highlighted_blocks=1036954401_381798771_6_0_0&matching_block_id=1036954401_381798771_6_0_0&sr_pri_blocks=1036954401_381798771_6_0_0__83690&from=searchresults#hotelTmpl,4,"Can Caldeta - Naturaleza y privacidad en el Montseny está en Barcelona, a 41 km de Water World, y ofrece alojamiento con wifi gratis, aire acondicionado y jardín. La casa o chalet, que tiene parking privado gratis, está en una zona en la que se pueden practicar actividades como senderismo y ping pong.

Esta casa o chalet tiene 5 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 3 baños con bidet. Hay toallas y ropa de cama en la casa o chalet.

El aeropuerto más cercano (Aeropuerto de Girona - Costa Brava) está a 46 km."
599,Hostal Rio De Castro,"7,9",€ 378,https://www.booking.com/hotel/es/hostal-rio-de-castro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=599&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=32590501_88207353_0_0_0&highlighted_blocks=32590501_88207353_0_0_0&matching_block_id=32590501_88207353_0_0_0&sr_pri_blocks=32590501_88207353_0_0_0__37752&from=searchresults#hotelTmpl,2,"El Hostal Rio de Castro se encuentra en el centro de Barcelona, en la avenida del Paralelo, ​​junto a la estación de metro Poble Sec, y ofrece WiFi gratuita. El alojamiento está situado a 10 minutos a pie de la Fuente Mágica de Montjuïc.

Todas las habitaciones incluyen aire acondicionado, TV de pantalla plana, suelo de baldosa y escritorio, y algunas tienen baño privado con secador de pelo y artículos de aseo.

También alberga una zona común con salón de TV, microondas y cafetera. En las inmediaciones hay numerosos restaurantes, bares y tiendas.

Asimismo, se proporciona consigna de equipaje. El Rio de Castro se halla a 15 minutos a pie de Las Ramblas atravesando el barrio de El Raval."
600,"Holiday Inn Express Barcelona City 22@, an IHG Hotel","8,1",€ 440,https://www.booking.com/hotel/es/express-by-holiday-inn-barcelona-city-22.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=600&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977686&all_sr_blocks=1201401_95135191_2_1_0&highlighted_blocks=1201401_95135191_2_1_0&matching_block_id=1201401_95135191_2_1_0&sr_pri_blocks=1201401_95135191_2_1_0__43952&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El Holiday Inn Express Barcelona City 22@ se encuentra en el distrito 22@ de la ciudad, a 300 metros de la estación de metro de Llacuna. Este hotel ofrece habitaciones con TV vía satélite y desayuno buffet continental incluido en todas las tarifas.

El Barcelona City presenta una decoración sencilla y contemporánea. Dispone de habitaciones amplias con aire acondicionado. De conformidad con las normas de higiene y seguridad contra la Covid-19, se han retirado de las habitaciones algunas comodidades y objetos de alto contacto, como hervidores de agua, bolígrafos, blocs de notas, etc. En cualquier caso, todos estos artículos están disponibles bajo petición.

El hotel proporciona WiFi gratuita. También hay un ordenador y una impresora.

El City 22@ goza de una ubicación ideal para visitar muchos de los lugares de interés de Barcelona. La playa está a menos de 1 km. La plaza de Cataluña y las famosas Ramblas se hallan a menos de 20 minutos en metro."
601,Parque güell,"5,3",€ 181,https://www.booking.com/hotel/es/parque-guell.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=601&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=1117430501_385288831_0_0_0&highlighted_blocks=1117430501_385288831_0_0_0&matching_block_id=1117430501_385288831_0_0_0&sr_pri_blocks=1117430501_385288831_0_0_0__18112&from=searchresults#hotelTmpl,0,"Parque güell está a solo 2,2 km de La Pedrera y dispone de alojamiento en Barcelona con salón de uso común y terraza, además de cocina compartida. Esta habitación en casa particular con vistas a la ciudad y al mar también dispone de wifi gratis.

Esta habitación en casa particular incluye zona de comedor, TV de pantalla plana, Xbox 360 y cocina con nevera.

Parque Güell está a 9 min a pie del alojamiento, y Casa Batlló está a 2,7 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
602,BizFlats Garden House,"8,3",€ 2.229,https://www.booking.com/hotel/es/bizfats-garden-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=602&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=90457502_333358575_2_0_0&highlighted_blocks=90457502_333358575_2_0_0&matching_block_id=90457502_333358575_2_0_0&sr_pri_blocks=90457502_333358575_2_0_0__222920&from=searchresults#hotelTmpl,4,"El BizFlats Garden House, situado a 500 metros de la estación de metro Arc de Triomf, ofrece conexión Wi-Fi gratuita y apartamentos modernos con aire acondicionado.

Los apartamentos incluyen zona de estar con TV, zona de comedor, cocina con horno, lavavajillas y lavadora y baño privado con bañera o ducha y secador de pelo.

La Plaza Catalunya queda a 10 minutos en metro y los autobuses del aeropuerto salen regularmente desde aquí. La Sagrada Familia de Gaudí se encuentra a 10 minutos a pie de los apartamentos."
603,Comfort Home Playa Poblenou,,€ 2.378,https://www.booking.com/hotel/es/comfort-home-playa-poblenou.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=603&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=1140997202_386947929_4_0_0&highlighted_blocks=1140997202_386947929_4_0_0&matching_block_id=1140997202_386947929_4_0_0&sr_pri_blocks=1140997202_386947929_4_0_0__237806&from=searchresults#hotelTmpl,4,"Comfort Home Playa Poblenou se encuentra en Barcelona, a menos de 1 km de Playa de la Mar Bella y a 11 min a pie de Platja del Bogatell, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 13 min a pie de Platja de la Nova Mar Bella y a 3,1 km de Port Olimpic.

El apartamento cuenta con 3 dormitorios, cocina con nevera y lavavajillas, lavadora y 1 baño con artículos de aseo gratuitos y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Sagrada Familia está a 3,7 km del alojamiento, y Santa María del Mar está a 4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
604,Apartaments Independencia,"8,0",€ 427,https://www.booking.com/hotel/es/apartaments-independencia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=604&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=9681501_88196426_2_0_0&highlighted_blocks=9681501_88196426_2_0_0&matching_block_id=9681501_88196426_2_0_0&sr_pri_blocks=9681501_88196426_2_0_0__42704&from=searchresults#hotelTmpl,3,"El Suites Independencia está situado a solo 10 minutos a pie de la Sagrada Familia de Gaudí y a 150 metros de la estación de metro Encants y ofrece apartamentos elegantes con TV por cable.

Los apartamentos del Independencia son luminosos, presentan una decoración moderna y sencilla y cuentan con aire acondicionado, zona de estar amplia y zona de cocina bien equipada con horno. Algunos de ellos tienen también un balcón.

El establecimiento se encuentra en una zona con tiendas, cafeterías y restaurantes y a 10 minutos a pie del mercado de la Sagrada Familia.

El casco antiguo de Barcelona y las Ramblas están a solo 4 paradas de metro de Encants y las playas de Poblenou están a menos de 2 km del Suites Independencia."
605,VILLA CHETRUS Casa en plena naturaleza,"9,3",€ 802,https://www.booking.com/hotel/es/casa-en-plena-naturaleza-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=605&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=924852501_369102630_6_0_0&highlighted_blocks=924852501_369102630_6_0_0&matching_block_id=924852501_369102630_6_0_0&sr_pri_blocks=924852501_369102630_6_0_0__80200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"VILLA CHETRUS Casa en plena naturaleza, que cuenta con piscina de temporada al aire libre, jardín y terraza, dispone de alojamiento en Barcelona con wifi gratis y vistas a la montaña. El apartamento, que tiene parking privado gratis, está en una zona en la que se pueden practicar actividades como senderismo, esquí y ping pong.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

El apartamento tiene zona de juegos infantil y barbacoa, además de guardaesquíes.

Parque de atracciones del Tibidabo está a 19 km del alojamiento, y Camp Nou está a 21 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 31 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
606,Bellafila Gothic Terrace,"9,2",€ 4.122,https://www.booking.com/hotel/es/bellafila-gothic-terrace.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=606&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=796340901_347399056_6_0_0&highlighted_blocks=796340901_347399056_6_0_0&matching_block_id=796340901_347399056_6_0_0&sr_pri_blocks=796340901_347399056_6_0_0__412200&from=searchresults#hotelTmpl,4,"Bellafila Gothic Terrace se encuentra en el centro de Barcelona y ofrece alojamiento con vistas a la ciudad, salón de uso común y terraza. Este apartamento ofrece alojamiento con balcón y wifi gratis.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 3 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Platja del Somorrostro y Platja de la Barceloneta. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
607,Livingstone,"5,0",€ 2.567,https://www.booking.com/hotel/es/livingstone.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=607&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977691&all_sr_blocks=90591803_333356147_2_0_0&highlighted_blocks=90591803_333356147_2_0_0&matching_block_id=90591803_333356147_2_0_0&sr_pri_blocks=90591803_333356147_2_0_0__256680&from=searchresults#hotelTmpl,4,"El Livingston ofrece conexión Wi-Fi gratuita y apartamentos con aire acondicionado en diferentes ubicaciones del barrio barcelonés del Eixample. Está a 15 minutos a pie de La Rambla y Plaza Cataluña.

La zona de estar es luminosa y dispone de sofá, zona de comedor y TV de pantalla plana vía satélite. La zona de cocina está equipada con lavadora, lavavajillas y horno. Tiene 1 o 2 baños e incluye las toallas y la ropa de cama.

A 5 minutos a pie de los apartamentos hay gran variedad de bares y restaurantes, así como panaderías y tiendas de alimentación.

Todos los apartamentos están situados a unos 5 minutos a pie de las estaciones de metro Urgell o Sant Antoni. El aeropuerto de Barcelona se halla a 14 km. Se ofrece servicio de enlace con el aeropuerto, por un suplemento."
